title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
Das Leben Ist Ein Traum,Elly Ameling | Jörg Demus,469,164.355926514,D#,major,0.000969776592683,232.800003052,0.0247,0.0519,0.995,0.565,0.0896,0.324,-26.345,0.109,-26.345,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sympathy, Hob. XXVIa:33",Elly Ameling | Jörg Demus,359,132.28755188,E,major,0.00373262516223,184.026672363,0.0472,0.0533,0.993,0.0898,0.0798,0.336,-25.768,0.108,-25.768,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The lady's looking-glass,Elly Ameling | Jörg Demus,181,123.01020813,D,major,0.115704037249,89.2133331299,0.0221,0.045,0.992,0.00329,0.093,0.49,-31.797,0.311,-31.797,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
An Iris,Elly Ameling | Jörg Demus,308,162.919769287,A#,major,0.00205630948767,144.533340454,0.0458,0.0755,0.995,0.27,0.129,0.368,-26.413,0.087,-26.413,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Zufriedenheit,Elly Ameling | Jörg Demus,303,172.265518188,A#,major,0.0747190415859,116.546669006,0.0607,0.0571,0.994,0.00654,0.0983,0.452,-21.971,0.274,-21.971,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"The mermaid's song, Hob. XXVIa:25",Elly Ameling | Jörg Demus,507,152.647735596,C,major,0.0629025548697,205.440002441,0.101,0.0475,0.995,0.00205,0.124,0.469,-16.962,0.415,-16.962,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Recollection,Elly Ameling | Jörg Demus,698,129.638839722,F,major,0.00429462362081,346.160003662,0.0281,0.0684,0.994,0.168,0.0941,0.258,-27.884,0.0985,-27.884,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
O tuneful voice,Elly Ameling | Jörg Demus,585,132.600128174,D#,major,0.0620907917619,271.160003662,0.0322,0.0526,0.994,0.524,0.0906,0.333,-26.468,0.0979,-26.468,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Pleasing pain,Elly Ameling | Jörg Demus,402,139.094970703,G,major,0.0493611618876,180.333328247,0.0434,0.0508,0.991,0.0628,0.0941,0.334,-27.103,0.218,-27.103,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Cantata per alto e archi RV 683 'Amor, hai vinto'- II. Aria 'Passo di pena in pena'",Sara Mingardo | Concerto Italiano | Rinaldo Alessandrini,967,154.618682861,E,minor,0.00297087244689,375.493347168,0.165,0.051,0.951,0.000626,0.14,0.492,-19.526,0.389,-19.526,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Cantata per alto e archi RV 683 'Amor, hai vinto'- III. Recitativo 'In che strano e confuso'",Sara Mingardo | Concerto Italiano | Rinaldo Alessandrini,244,163.794906616,C,major,0.043933570385,109.666664124,0.0389,0.0411,0.969,0,0.104,0.329,-20.441,0.0431,-20.441,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Cantata per alto e archi RV 683 'Amor, hai vinto'- IV. Aria 'Se a me rivolge il ciglio'",Sara Mingardo | Concerto Italiano | Rinaldo Alessandrini,556,106.475479126,C,major,0.0798927098513,310.973327637,0.238,0.0415,0.951,0.000139,0.111,0.497,-17.45,0.585,-17.45,bright,tonal,instrumental,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Cantata per alto e archi RV 683 'Amor, hai vinto'- I. Recitativo 'Amor hai vinto'",Sara Mingardo | Concerto Italiano | Rinaldo Alessandrini,148,145.293319702,E,minor,0.0729728862643,66.7733306885,0.0873,0.0598,0.992,0,0.148,0.331,-16.114,0.0662,-16.114,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
我等你,劉若英,659,153.571884155,C,major,0.503310322762,267.937957764,0.254,0.0257,0.895,3.16e-06,0.108,0.531,-10.344,0.29,-10.344,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
候鳥,劉若英,364,92.0098724365,A#,major,0.791338980198,213.159179688,0.909,0.0498,0.0308,1.3e-06,0.0963,0.583,-4.17,0.423,-4.17,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
透明,劉若英,317,122.319015503,D,major,0.618159115314,156.239974976,0.303,0.0302,0.791,0.00872,0.618,0.337,-12.576,0.231,-12.576,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
很爱很爱你,劉若英,581,123.053771973,F,major,0.52093142271,283.454681396,0.368,0.029,0.716,0,0.164,0.659,-8.911,0.492,-8.911,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
打了一把钥匙给你,劉若英,708,142.781539917,C,major,0.618755698204,302.60244751,0.281,0.0305,0.747,0,0.109,0.457,-14.473,0.15,-14.473,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
我們沒有在一起,劉若英,522,110.040115356,F#,major,0.475656211376,279.588562012,0.502,0.0287,0.544,1.3e-05,0.1,0.662,-5.94,0.307,-5.94,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
玫瑰天空,劉若英,559,119.790473938,A,major,0.563274264336,284.734680176,0.339,0.0379,0.389,0,0.0958,0.588,-14.512,0.158,-14.512,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
點亮橘子樹,劉若英,421,95.6253128052,F,major,0.29220277071,261.250610352,0.401,0.0256,0.752,0,0.134,0.417,-8.415,0.145,-8.415,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
忘了,劉若英,522,115.385360718,C,major,0.348514616489,264.64654541,0.361,0.0351,0.831,0,0.0686,0.427,-8.44,0.371,-8.44,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
雨季,劉若英,480,97.9731140137,G#,minor,0.0315098576248,279.040008545,0.281,0.0305,0.747,0,0.109,0.457,-14.473,0.15,-14.473,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Waltz No.8 in A flat, Op.64 No.3: Moderato",Maria João Pires,523,152.45930481,G#,major,0.0295869726688,213,0.0417,0.0373,0.994,0.904,0.131,0.218,-30.661,0.312,-30.661,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Piano Sonata No.3 In B Minor, Op.58: 2. Scherzo (Molto vivace)",Maria João Pires,320,135.639892578,G#,minor,0.165980011225,162.506668091,0.0803,0.0385,0.993,0.894,0.117,0.301,-28.882,0.131,-28.882,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Deux Nocturnes, Op.62: 2. Nocturne in E (Lento)",Maria João Pires,899,164.196166992,C#,minor,0.0179852675647,390.413330078,0.0292,0.037,0.994,0.924,0.116,0.233,-29.215,0.0666,-29.215,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"Piano Sonata No.30 in E major, Op.109: 1. Vivace, Ma Non Troppo - Adagio Espressivo",Maria João Pires,545,172.265258789,E,major,0.0266941394657,246.360809326,0.0708,0.0371,0.975,0.932,0.0875,0.369,-22.307,0.0752,-22.307,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mazurka No.37 in A flat Op.59 No.2,Maria João Pires,396,144.199996948,G#,major,0.164095327258,161.973327637,0.0757,0.0407,0.995,0.865,0.117,0.309,-27.296,0.166,-27.296,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mazurka No.40 in F minor Op.63 No.2: Lento,Maria João Pires,268,178.205825806,F,minor,0.0676870644093,128.333328247,0.00794,0.0373,0.995,0.953,0.147,0.403,-36.062,0.0517,-36.062,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mazurka No.47 in A minor Op.67 No.4,Maria João Pires,364,172.265487671,A,minor,0.158316120505,152.133331299,0.0416,0.0417,0.993,0.893,0.0616,0.181,-30.818,0.208,-30.818,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mazurka No.51 in F minor Op.68 No.4,Maria João Pires,412,178.205856323,F,minor,0.0115059865639,151.093338013,0.0111,0.0791,0.995,0.955,0.115,0.275,-38.214,0.0732,-38.214,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Piano Sonata No.13 Op.27 No.1: 2. Allegro Molto E Vivace,Maria João Pires,229,129.276733398,C,minor,0.400867313147,107.986663818,0.149,0.0421,0.993,0.912,0.189,0.328,-22.62,0.143,-22.62,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"Piano Sonata No.30 in E major, Op.109: 2. Prestissimo",Maria João Pires,377,163.632171631,E,minor,0.147511199117,147.173873901,0.0987,0.0383,0.991,0.902,0.259,0.252,-21.853,0.261,-21.853,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Conjurer: Cadenza I,Evelyn Glennie | Albany Symphony | David Alan Miller,416,125.983947754,A,major,0.00282858521678,219.753646851,0.273,0.101,0.719,0.828,0.1,0.504,-18.636,0.0642,-18.636,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Conjurer: Cadenza II,Evelyn Glennie | Albany Symphony | David Alan Miller,284,96.4830932617,B,minor,0.0122936535627,158.63873291,0.282,0.066,0.718,0.658,0.118,0.452,-19.749,0.153,-19.749,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Conjurer: Cadenza III,Evelyn Glennie | Albany Symphony | David Alan Miller,284,100.614494324,A,minor,0.0413316562772,153.994735718,0.282,0.066,0.718,0.658,0.118,0.452,-19.749,0.153,-19.749,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,aggressive,acoustic
Battle Cry,Evelyn Glennie,616,155.538726807,E,major,0.928123652935,275.069396973,0.711,0.093,9.08e-05,0.821,0.0939,0.626,-8.123,0.237,-8.123,dark,atonal,instrumental,not_sad,relaxed,party,happy,electronic,aggressive,not_acoustic
My Spine,Björk | Evelyn Glennie,308,136.213577271,F#,major,0.147944658995,153.533340454,0.243,0.0347,0.911,0.0962,0.23,0.585,-16.693,0.545,-16.693,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
A Little Prayer,Evelyn Glennie,664,139.312164307,C,major,0.0732095688581,292.911010742,0.0257,0.0461,0.993,0.866,0.118,0.207,-32.27,0.0366,-32.27,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Passano gli anni,Alice,642,178.205551147,C#,major,0.772528231144,230.893325806,0.581,0.0404,0.559,0.0302,0.133,0.368,-8.6,0.291,-8.6,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Zu nah' am Feuer,Stefan Waggershausen | Alice,509,109.590309143,A,major,0.76459467411,279.640808105,0.535,0.0301,0.207,0,0.315,0.649,-11.766,0.806,-11.766,bright,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Guerriglia urbana,Alice,643,163.680541992,D,major,0.840496003628,246.346664429,0.575,0.0288,0.00581,1.27e-06,0.166,0.437,-10.659,0.444,-10.659,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
A cosa pensano,Alice,331,87.1762542725,C,major,0.807484984398,223.422409058,0.797,0.04,0.257,0,0.358,0.585,-6.343,0.834,-6.343,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Azimut,Alice,516,138.647537231,C,major,0.555653989315,224.142227173,0.681,0.0264,0.372,9.97e-05,0.0769,0.638,-7.205,0.384,-7.205,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Zu nah am Feuer,Stefan Waggershausen | Alice,310,109.607833862,A,major,0.867718875408,170.475097656,0.535,0.0301,0.207,0,0.315,0.649,-11.766,0.806,-11.766,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Alice's Evidence,Alice,960,163.816116333,C#,major,0.880059480667,354.481628418,0.418,0.0369,0.0663,0.00431,0.132,0.353,-13.987,0.539,-13.987,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Il re del mondo,Alice,263,89.4826583862,G,major,0.70741134882,177.706665039,0.556,0.055,0.556,0.000309,0.87,0.429,-9.275,0.754,-9.275,bright,tonal,voice,sad,relaxed,not_party,happy,electronic,aggressive,not_acoustic
Messaggio,Alice,475,129.176391602,A,major,0.566126942635,226.278457642,0.505,0.0381,0.275,0.00499,0.07,0.487,-7.973,0.604,-7.973,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
I Am a Taxi,Alice,474,105.858428955,G#,major,0.882626593113,269.609802246,0.575,0.0284,0.188,0.466,0.0804,0.745,-11.999,0.818,-11.999,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Порочен я тобой,Наташа Королёва,507,161.657836914,B,minor,0.965414583683,190.667755127,0.893,0.0911,0.112,0,0.151,0.486,-4.857,0.724,-4.857,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Le Jour Sous Le Soleil Béni,조수미,587,90.5284042358,C,major,0.00623702164739,297.173339844,0.0653,0.0503,0.974,9.69e-05,0.111,0.241,-18.951,0.0806,-18.951,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Die Zauberflöte: Act II. ""Der Hölle Rache kocht in meinem Herzen"" (Queen of the Night)",조수미,407,136.658889771,A#,major,0.149526119232,183.878814697,0.112,0.0534,0.965,0.0446,0.24,0.438,-16.966,0.292,-16.966,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,aggressive,not_acoustic
"Rêves D'amour, Rêves De Gloire",조수미,666,132.472122192,G#,major,0.000229435536312,322,0.0674,0.0683,0.969,0.000126,0.295,0.257,-19.478,0.0516,-19.478,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Portons Toujours Des Robes Sombres,조수미,337,164.324615479,G#,major,0.0202864836901,163,0.0133,0.0522,0.974,0.000268,0.214,0.369,-26.66,0.106,-26.66,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Valse Tyrolienne,조수미,438,142.688919067,F#,major,0.121286287904,227.666671753,0.147,0.076,0.945,0.000766,0.189,0.439,-16.621,0.349,-16.621,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Boléro,조수미,307,111.407447815,G,minor,0.012029462494,153.839996338,0.231,0.0684,0.894,9.21e-05,0.251,0.425,-16.129,0.124,-16.129,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Carnaval De Venise,조수미,781,126.332756042,G#,major,0.00116450199857,395.493347168,0.0765,0.0551,0.98,0.0068,0.0512,0.426,-19.864,0.277,-19.864,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Couplets Du Mysoli,조수미,997,172.265228271,G,major,0.000295585254207,481,0.0242,0.0497,0.975,0.00229,0.137,0.339,-24.755,0.113,-24.755,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Come, Heavy Sleep",Emma Kirkby | Jakob Lindberg,512,164.91217041,F,major,0.0113155394793,254.397827148,0.033,0.0574,0.992,1.22e-05,0.149,0.302,-25.07,0.084,-25.07,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Lachrimæ,Emma Kirkby | Jakob Lindberg,586,172.265991211,F,minor,0.269542485476,310.590118408,0.018,0.0386,0.957,0.955,0.0695,0.338,-39.773,0.24,-39.773,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
In Darkness Let Me Dwell,Emma Kirkby | Jakob Lindberg,401,101.856719971,G,minor,0.000371286907466,230.341949463,0.0174,0.0446,0.989,0.000143,0.0797,0.253,-27.13,0.0528,-27.13,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
They Tell Us That You Mighty Powers Above,Emma Kirkby | Jakob Lindberg,337,133.223922729,F,minor,0.103817813098,162.353927612,0.0575,0.0802,0.989,0,0.0794,0.375,-23.188,0.226,-23.188,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
She Loves and She Confesses Too,Emma Kirkby | Jakob Lindberg,214,89.7744827271,A#,major,0.0220564417541,113.777778625,0.119,0.054,0.986,1.64e-05,0.105,0.551,-20.807,0.448,-20.807,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
What a Sad Fate Is Mine,Emma Kirkby | Jakob Lindberg,327,107.648330688,F,minor,0.00287985941395,169.50567627,0.0318,0.045,0.989,1.58e-06,0.0713,0.378,-24.62,0.172,-24.62,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
From Silent Shades or Bess of Bedlam,Emma Kirkby | Jakob Lindberg,539,151.938720703,A#,major,0.00471590086818,240.651611328,0.0366,0.0573,0.988,8.01e-05,0.0626,0.338,-22.217,0.124,-22.217,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Fly Swift, Ye Hours",Emma Kirkby | Jakob Lindberg,627,113.894943237,C,minor,0.00219002878293,310.775878906,0.0842,0.0587,0.987,2.37e-05,0.14,0.416,-20.906,0.115,-20.906,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Hornpipe,Emma Kirkby | Jakob Lindberg,85,106.687202454,F,minor,0.830038011074,48.4832649231,0.0928,0.0465,0.852,0.905,0.0561,0.694,-23.395,0.937,-23.395,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Music for a While,Emma Kirkby | Jakob Lindberg,493,111.403503418,G,minor,0.00297221913934,256.534057617,0.0284,0.0492,0.989,1.09e-05,0.0851,0.258,-24.622,0.114,-24.622,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Requiem, op. 48: IV. Pie Jesu",Barbara Hendricks | Orchestre de Capitole de Toulouse | Michel Plasson,527,129.438781738,A#,major,0.00983252655715,257.77633667,0.109,0.0519,0.974,0.0431,0.127,0.118,-21.884,0.0362,-21.884,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Nobody Knows de Trouble I've Seen,Barbara Hendricks | Dmitri Alexeev,373,133.348068237,G#,major,0.010582158342,190.432647705,0.0421,0.0437,0.989,1.07e-05,0.171,0.346,-20.564,0.133,-20.564,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Dans un bois solitaire, K. 308",Barbara Hendricks | Maria João Pires,351,110.416984558,G#,major,0.0731688588858,183.716278076,0.0486,0.0547,0.993,0.035,0.0997,0.402,-20.471,0.149,-20.471,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Joshua Fit de Battle of Jericho,Barbara Hendricks | Dmitri Alexeev,351,143.951553345,E,minor,0.00724575901404,144.613876343,0.138,0.0951,0.955,0,0.104,0.569,-14.983,0.784,-14.983,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Ariettes oubliées, L. 63b: II. Il pleure dans mon coeur (Second Version)",Barbara Hendricks,309,119.96282959,G#,minor,0.0246648527682,167.066665649,0.0468,0.0549,0.992,0.0597,0.0988,0.263,-26.365,0.0359,-26.365,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Ave Maria,Barbara Hendricks | Erik Lundkvist | Stockholms Nya Kammarorkester | Eric Ericson,414,129.195632935,G,major,0.000226016854867,197.01550293,0.097,0.0461,0.984,0.0949,0.124,0.194,-20.063,0.0433,-20.063,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Carol of the Bells,Hayley Westenra,425,163.959686279,D,minor,0.35088917613,179.513473511,0.248,0.0458,0.856,0.00539,0.0672,0.685,-15.424,0.45,-15.424,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Pokarekare Ana,Hayley Westenra,413,164.48991394,C,major,0.23645837605,197.146118164,0.149,0.0365,0.8,3.6e-06,0.111,0.149,-13.189,0.113,-13.189,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Chestnuts Roasting on an Open Fire (The Christmas Song),Hayley Westenra,447,143.878372192,D,major,0.869190037251,190.328170776,0.181,0.0335,0.915,2.42e-06,0.138,0.276,-12.736,0.211,-12.736,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mary Did You Know?,Hayley Westenra,353,117.461364746,D,minor,0.0694061517715,180.088165283,0.269,0.0312,0.932,1.63e-06,0.227,0.6,-10.004,0.417,-10.004,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Do You Hear What I Hear?,Hayley Westenra,287,100.078056335,D,major,0.116959482431,175.28163147,0.314,0.0296,0.892,0,0.232,0.525,-10.155,0.494,-10.155,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Somewhere Over the Rainbow,Hayley Westenra,493,95.6451263428,D#,major,0.273937404156,262.948577881,0.175,0.0335,0.912,8.71e-05,0.191,0.22,-12.767,0.199,-12.767,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
All I Have to Give,Hayley Westenra,328,135.638824463,G,major,0.370135575533,149.681625366,0.283,0.0324,0.924,1.75e-06,0.0948,0.329,-10.071,0.067,-10.071,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
You'll Never Walk Alone,Hayley Westenra,375,164.686599731,C,major,0.564040660858,141.453063965,0.344,0.0319,0.71,1.16e-05,0.103,0.459,-10.001,0.131,-10.001,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Peace Song,Hayley Westenra,242,83.8240127563,D,major,0.71342009306,125.910202026,0.247,0.0337,0.835,2.37e-05,0.203,0.21,-12.837,0.159,-12.837,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Through These Eyes,Hayley Westenra,751,161.909439087,G,major,0.855818867683,282.462036133,0.42,0.0337,0.81,2.93e-06,0.351,0.554,-9.83,0.462,-9.83,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Hummel: Trumpet Concerto In E Flat: I. Allegro Con Spirito,Tine Thing Helseth,1260,135.337631226,D#,major,0.162664309144,568.093322754,0.129,0.0367,0.98,0.915,0.117,0.392,-17.2,0.36,-17.2,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Haydn: Trumpet Concerto In E Flat: III. Finale,Tine Thing Helseth,625,142.973709106,D#,major,0.0913222581148,265.720001221,0.164,0.0454,0.969,0.882,0.0691,0.404,-17.449,0.418,-17.449,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Albinoni: Concerto In B Flat, Op 7 No.3: I. Allegro",Tine Thing Helseth,307,112.583854675,A#,major,0.20773512125,161.533340454,0.346,0.0455,0.927,0.939,0.0633,0.698,-15.543,0.803,-15.543,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,aggressive,acoustic
Haydn: Trumpet Concerto In E Flat: I. Allegro,Tine Thing Helseth,947,132.804244995,D#,major,0.150019660592,433.333343506,0.128,0.0412,0.984,0.877,0.113,0.351,-18.048,0.319,-18.048,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Albinoni: Concerto In B Flat, Op 7 No.3: III. Allegro",Tine Thing Helseth,250,120.325958252,A#,major,0.174757882953,126.400001526,0.259,0.0409,0.935,0.833,0.104,0.648,-15.939,0.802,-15.939,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Neruda: Trumpet Concerto In E Flat: I. Allegro,Tine Thing Helseth,557,101.270935059,D#,major,0.0795472636819,326.053344727,0.144,0.0403,0.976,0.838,0.098,0.541,-18.099,0.439,-18.099,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Albinoni: Concerto In B Flat, Op 7 No.3: II. Adagio",Tine Thing Helseth,389,178.205963135,G,minor,0.106605969369,162.733337402,0.122,0.0403,0.83,0.878,0.156,0.183,-18.03,0.0553,-18.03,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Hummel: Trumpet Concerto In E Flat: III. Rondo,Tine Thing Helseth,530,143.653305054,D#,major,0.129596963525,224.63999939,0.249,0.0411,0.98,0.934,0.12,0.496,-18.131,0.719,-18.131,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Neruda: Trumpet Concerto In E Flat: III. Vivace,Tine Thing Helseth,633,139.037765503,D#,major,0.028568437323,283.213348389,0.172,0.0416,0.971,0.918,0.118,0.455,-16.615,0.589,-16.615,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Hummel: Trumpet Concerto In E Flat: II. Andante,Tine Thing Helseth,650,178.20602417,G#,minor,0.156652018428,286.453338623,0.0576,0.0379,0.988,0.918,0.107,0.217,-19.968,0.171,-19.968,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Prince Igor,The Rapsody | Warren G | Sissel,637,166.195526123,A#,minor,0.881940960884,228.310211182,0.939,0.0471,0.188,0.0106,0.334,0.589,-1.732,0.567,-1.732,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Sarah's Song,Sissel,574,153.727050781,D#,major,0.412835031748,258.455505371,0.335,0.0302,0.879,9.9e-06,0.0882,0.539,-13.234,0.183,-13.234,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Carrier of a Secret,Sissel,372,83.9715576172,E,major,0.770745098591,266.657958984,0.755,0.0434,0.0903,0,0.0797,0.58,-5.615,0.529,-5.615,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Lær meg å kjenne,Sissel,519,126.51725769,C,major,0.114934504032,251.350204468,0.118,0.0343,0.894,0.000315,0.131,0.412,-16.775,0.0395,-16.775,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
