title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
Danza maligna,Enrique Rodríguez | Armando Moreno,326,133.143844604,G,minor,0.479750365019,147,0.272,0.269,0.311,0.429,0.097,0.702,-10.469,0.604,-10.469,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Antiguo reloj de cobre,Miguel Montero,306,111.538070679,F#,minor,0.488610953093,156.160003662,0.338,0.0516,0.794,0,0.11,0.514,-10.881,0.597,-10.881,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Dicha pasada,Osvaldo Pugliese | Miguel Montero,383,111.878723145,C,minor,0.766499042511,191.947753906,0.256,0.0608,0.966,0.0164,0.379,0.479,-14.76,0.401,-14.76,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Cachá viaje,Osvaldo Pugliese | Miguel Montero,331,111.874397278,G,minor,0.494180768728,177.136322021,0.267,0.0348,0.976,0.0186,0.204,0.428,-14.196,0.484,-14.196,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gurisa,Osvaldo Pugliese | Miguel Montero,384,117.597244263,B,minor,0.771682918072,196.728164673,0.335,0.0463,0.861,0,0.113,0.493,-9.906,0.461,-9.906,dark,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Acquaforte,Osvaldo Pugliese | Miguel Montero,321,111.238449097,G#,major,0.336446017027,177.711013794,0.303,0.0414,0.826,4.7e-06,0.0333,0.519,-9.064,0.597,-9.064,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Mi serenata,Osvaldo Pugliese | Miguel Montero | Jorge Maciel,394,111.129051208,C,major,0.453630566597,211.173873901,0.206,0.0404,0.974,0.000222,0.251,0.376,-14.49,0.336,-14.49,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Mentiras,Osvaldo Pugliese | Miguel Montero | Jorge Maciel,376,110.069694519,D,minor,0.597554624081,207.595108032,0.233,0.0367,0.902,0,0.0727,0.399,-11.373,0.539,-11.373,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
En otros caminos,Osvaldo Pugliese | Miguel Montero | Jorge Maciel,376,111.908630371,F#,minor,0.46766525507,199.758361816,0.26,0.042,0.89,0,0.137,0.422,-12.354,0.372,-12.354,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
El poncho del amor,Osvaldo Pugliese | Miguel Montero,326,120.365127563,G#,minor,0.697496235371,166.478363037,0.162,0.0504,0.955,0.0148,0.206,0.479,-16.185,0.472,-16.185,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Y con eso dónde voy,Osvaldo Pugliese | Miguel Montero,321,117.133178711,B,minor,0.397111296654,161.332244873,0.224,0.0544,0.988,0.606,0.146,0.522,-15.101,0.586,-15.101,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tal vez será su voz,Lucio Demare | Raúl Berón,392,122.531059265,C,major,0.498484611511,186.56652832,0.259,0.0497,0.862,0.000974,0.54,0.569,-8.314,0.632,-8.314,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
El baile de los domingos,Lucio Demare | Raúl Berón,347,122.511947632,D,minor,0.665452241898,172.146942139,0.239,0.0601,0.959,0.0668,0.189,0.633,-10.561,0.726,-10.561,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Uno y uno,Orquesta Francini-Pontier | Raúl Berón,326,128.603469849,F,minor,0.626773476601,157.884078979,0.189,0.149,0.891,0.0244,0.144,0.597,-16.892,0.738,-16.892,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Azabache,Miguel Caló | Raúl Beron,349,114.815910339,F,minor,0.843503534794,182.700408936,0.256,0.0596,0.905,0.119,0.115,0.822,-14.383,0.952,-14.383,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Como tú,Orquesta Francini-Pontier | Raúl Berón,334,128.347244263,D,major,0.591162443161,165.355102539,0.227,0.0471,0.91,0.00404,0.289,0.569,-11.67,0.57,-11.67,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Luna,Lucio Demare | Raúl Berón,323,100.864830017,D#,major,0.431461274624,194.011428833,0.317,0.0822,0.945,0.636,0.133,0.586,-13.397,0.839,-13.397,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Soy del 90,Lucio Demare | Raúl Berón,382,123.293693542,C,minor,0.590256512165,193.488983154,0.248,0.0692,0.921,0.0608,0.621,0.567,-10.875,0.63,-10.875,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Cómo se hace un tango,Lucio Demare | Raúl Berón,393,119.869041443,B,minor,0.525315105915,194.413330078,0.205,0.0797,0.97,0.0107,0.113,0.586,-9.832,0.587,-9.832,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
No nos veremos más,Lucio Demare | Raúl Berón,326,184.570526123,G,minor,0.452156096697,155.226669312,0.401,0.0494,0.972,0.893,0.328,0.556,-11.449,0.737,-11.449,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Carnavalito,Lucio Demare | Raúl Berón,344,106.541381836,B,minor,0.665189146996,196.101226807,0.294,0.0762,0.866,0.37,0.118,0.604,-11.646,0.913,-11.646,dark,atonal,instrumental,sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Sombras,Alfredo Gobbi | Jorge Maciel,366,114.29763031,D,minor,0.376599699259,187.746673584,0.339,0.0426,0.988,0,0.243,0.484,-4.714,0.266,-4.714,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Nueve puntos,Alfredo Gobbi,324,117.711914063,D,major,0.794322192669,167.444900513,0.225,0.0418,0.889,0.758,0.321,0.544,-12.791,0.467,-12.791,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
La viruta,Alfredo Gobbi,297,126.129165649,G,minor,0.405145168304,143.542861938,0.283,0.0403,0.805,0.285,0.0772,0.71,-5.231,0.447,-5.231,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Independiente Club,Alfredo Gobbi,391,123.420089722,C,minor,0.129569709301,193.044891357,0.356,0.0357,0.488,0.153,0.381,0.605,-12.432,0.658,-12.432,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Remembranza,Alfredo Gobbi | Jorge Maciel,488,117.933547974,D,major,0.169757753611,241.345306396,0.271,0.0323,0.98,3.64e-05,0.32,0.438,-4.539,0.27,-4.539,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Canzoneta,Alfredo Gobbi | Jorge Maciel,442,117.049919128,D#,major,0.798182964325,225.959182739,0.347,0.0348,0.96,0,0.194,0.47,-4.931,0.427,-4.931,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
A media luz,Alfredo Gobbi,250,122.395652771,D,minor,0.204903051257,127.373336792,0.309,0.049,0.602,0.824,0.0705,0.69,-8.171,0.533,-8.171,dark,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Y a mí qué me importa,Juan Bautista Guido,295,129.296508789,E,major,0.158862471581,136.254699707,0.0798,0.164,0.988,0.00203,0.41,0.848,-16.061,0.633,-16.061,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Jueves,Juan Bautista Guido,327,118.466117859,F#,minor,0.598163843155,166.008163452,0.0519,0.209,0.994,0.439,0.0958,0.888,-18.328,0.591,-18.328,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Rabanito,Juan Bautista Guido,323,123.016685486,A,major,0.52969789505,158.354278564,0.0646,0.0871,0.994,0.615,0.109,0.685,-18.094,0.415,-18.094,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Fumando espero,Ignacio Corsini,323,139.122024536,G,minor,0.65832734108,145.893875122,0.316,0.23,0.992,0.139,0.122,0.763,-11.989,0.596,-11.989,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Cualquier cosa,Ignacio Corsini,312,136.385894775,F,minor,0.539885401726,136.960006714,0.351,0.0964,0.986,0.00879,0.21,0.602,-14.176,0.814,-14.176,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
No te apures carablanca,Ignacio Corsini | Roberto Garza,301,118.361061096,A,minor,0.809790611267,165.929794312,0.326,0.065,0.964,3.89e-05,0.413,0.513,-6.507,0.645,-6.507,bright,atonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Dónde estás corazón,Ignacio Corsini,281,129.182525635,C#,major,0.350737601519,134.974700928,0.221,0.0822,0.99,0.00343,0.137,0.659,-15.392,0.8,-15.392,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Chiqué,Orquesta Francini-Pontier,394,129.048553467,G,minor,0.392403006554,190.746124268,0.422,0.0357,0.928,0.228,0.16,0.475,-6.968,0.711,-6.968,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Boedo,Orquesta Francini-Pontier,333,124.1875,D,major,0.678292691708,160.626937866,0.242,0.0644,0.856,0.908,0.0856,0.692,-15.547,0.496,-15.547,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Déjame,Orquesta Francini-Pontier,430,126.264923096,D,minor,0.77237868309,206.027755737,0.167,0.06,0.965,0.0807,0.214,0.454,-18.436,0.55,-18.436,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
A los amigos,Orquesta Francini-Pontier,425,126.114547729,E,minor,0.703107059002,209.737136841,0.426,0.0464,0.865,0.0487,0.381,0.481,-12.702,0.412,-12.702,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Si yo pudiera olvidarla,Osvaldo Pugliese | Jorge Maciel,401,117.415794373,C#,minor,0.661173939705,209.005706787,0.367,0.0395,0.901,0,0.345,0.449,-6.301,0.394,-6.301,dark,atonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Adiós, corazón",Osvaldo Pugliese | Jorge Maciel,381,108.305778503,F,minor,0.352544635534,203.520004272,0.365,0.0366,0.833,5.11e-06,0.37,0.448,-8.657,0.595,-8.657,bright,atonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Canzoneta,Osvaldo Pugliese | Jorge Maciel,438,126.510932922,E,major,0.857592463493,207.777954102,0.29,0.04,0.959,1.74e-06,0.266,0.4,-10.823,0.335,-10.823,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Remembranzas,Osvaldo Pugliese | Jorge Maciel,413,110.956214905,D,major,0.462843775749,220.577957153,0.303,0.0321,0.924,4.89e-06,0.088,0.312,-9.344,0.305,-9.344,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
No juegues a la guerra,Osvaldo Pugliese | Jorge Maciel,491,129.975906372,C,minor,0.257341742516,224.653060913,0.339,0.0626,0.917,0,0.288,0.414,-9.957,0.23,-9.957,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
No me hablen de ella,Osvaldo Pugliese | Jorge Maciel,369,110.106788635,B,minor,0.315688729286,197.041625977,0.162,0.0629,0.683,0,0.229,0.419,-20.181,0.487,-20.181,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Por qué me la nombran,Osvaldo Pugliese | Jorge Maciel,355,111.847686768,C#,minor,0.588563263416,191.529800415,0.171,0.0532,0.351,0,0.0865,0.434,-19.483,0.356,-19.483,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Y sigo esperando,Osvaldo Pugliese | Jorge Maciel,350,117.270240784,F,minor,0.119241312146,177.031829834,0.207,0.0688,0.785,0.00545,0.38,0.461,-17.354,0.59,-17.354,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Perla fina,Osvaldo Pugliese | Jorge Maciel,345,111.187767029,D,major,0.300950467587,187.16734314,0.109,0.0452,0.745,6.59e-05,0.182,0.418,-19.814,0.525,-19.814,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Y no podrás querer,Osvaldo Pugliese | Jorge Maciel,373,108.708717346,A,minor,0.268670618534,200.646530151,0.49,0.0429,0.602,0.000919,0.572,0.452,-9.426,0.455,-9.426,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Magdala,Rodolfo Biagi | Jorge Ortiz,338,132.894622803,G,major,0.361736416817,158.902862549,0.186,0.351,0.866,0.52,0.12,0.682,-13.28,0.501,-13.28,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Carrillón de la merced,Rodolfo Biagi | Jorge Ortiz,325,130.345733643,B,minor,0.746298193932,150.674285889,0.152,0.0556,0.841,0.28,0.159,0.584,-13.052,0.668,-13.052,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Por un beso de amor,Rodolfo Biagi | Jorge Ortiz,291,101.501747131,D#,major,0.662646412849,163.918365479,0.267,0.053,0.916,0.309,0.0805,0.628,-9.371,0.558,-9.371,bright,atonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Barrio de tango,Miguel Caló | Jorge Ortiz,392,126.296539307,F,minor,0.647134900093,188.055511475,0.301,0.0478,0.941,0.54,0.241,0.647,-9.412,0.701,-9.412,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tu melodía,Rodolfo Biagi | Jorge Ortiz,363,184.570571899,A,minor,0.590405404568,173.653335571,0.383,0.166,0.783,0.0215,0.322,0.406,-12.288,0.576,-12.288,dark,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Pa'que seguir,Miguel Caló | Jorge Ortiz,273,125.347640991,C,minor,0.582652330399,131.687988281,0.266,0.0553,0.961,0.402,0.114,0.662,-7.49,0.585,-7.49,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Indiferencia,Rodolfo Biagi | Jorge Ortiz,327,129.504074097,G,minor,0.480683654547,153.286529541,0.149,0.356,0.878,0.0557,0.0844,0.776,-15.757,0.624,-15.757,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Yo también,Rodolfo Biagi | Jorge Ortiz,325,134.866333008,G,minor,0.734049916267,147.147750854,0.28,0.249,0.881,0.0226,0.102,0.628,-10.682,0.638,-10.682,bright,tonal,instrumental,sad,relaxed,party,happy,not_electronic,not_aggressive,acoustic
Todo te nombra,Rodolfo Biagi | Jorge Ortiz,462,131.457214355,D,minor,0.522267639637,212.610610962,0.0908,0.0533,0.926,0.00148,0.153,0.65,-16.708,0.372,-16.708,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Romántico bulincito,Rodolfo Biagi | Jorge Ortiz,325,132.184310913,A,minor,0.616217851639,149.289794922,0.0487,0.109,0.954,0.00508,0.0739,0.749,-18.108,0.59,-18.108,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Mi lamento,Osvaldo Pugliese | Roberto Chanel,355,117.710983276,F#,minor,0.0857524350286,184.659591675,0.162,0.0468,0.925,0.75,0.353,0.492,-15.674,0.542,-15.674,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
El día de tu ausencia,Osvaldo Pugliese | Roberto Chanel,351,123.33441925,A#,minor,0.71183693409,169.769790649,0.0849,0.121,0.989,0.135,0.0779,0.534,-16.54,0.522,-16.54,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Silbar de boyero,Osvaldo Pugliese | Roberto Chanel,399,117.857315063,G,minor,0.506870567799,202.057144165,0.172,0.0596,0.992,0.448,0.0873,0.57,-10.505,0.434,-10.505,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Dandy,Osvaldo Pugliese | Roberto Chanel,329,125.825798035,E,minor,0.520308673382,166.661224365,0.354,0.0523,0.859,3.53e-05,0.105,0.517,-8.856,0.634,-8.856,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
El sueño del pibe,Osvaldo Pugliese | Roberto Chanel,343,119.968818665,A#,minor,0.599549710751,176.71836853,0.251,0.0533,0.906,6.32e-05,0.092,0.566,-6.722,0.707,-6.722,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Consejo de oro,Osvaldo Pugliese | Roberto Chanel,323,117.781547546,F,major,0.596016585827,160.522445679,0.379,0.0763,0.786,0.253,0.103,0.572,-10.144,0.702,-10.144,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Amiga,Osvaldo Pugliese | Roberto Chanel,380,120.699783325,A#,major,0.335076421499,187.637557983,0.218,0.055,0.529,0.196,0.368,0.409,-13.951,0.42,-13.951,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
El mareo,Osvaldo Pugliese | Roberto Chanel | Alberto Morán,355,120.304450989,E,major,0.433666646481,176.222045898,0.194,0.0436,0.98,0.784,0.0928,0.546,-13.038,0.565,-13.038,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
La abandoné y no sabía,Osvaldo Pugliese | Roberto Chanel,381,119.883804321,F,minor,0.549082040787,192.992660522,0.185,0.0443,0.966,0.0704,0.0912,0.556,-10.293,0.47,-10.293,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Corrientes y Esmeralda,Osvaldo Pugliese | Roberto Chanel,325,120.149505615,F#,minor,0.4342905581,166.37387085,0.343,0.0836,0.903,2.75e-05,0.0885,0.637,-5.885,0.573,-5.885,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Ojos negros que fascinan,Francisco Canaro | Roberto Maida,330,116.835403442,G#,minor,0.547131359577,171.240005493,0.16,0.0444,0.963,0.125,0.183,0.569,-15.008,0.731,-15.008,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Las cuarenta,Francisco Canaro | Roberto Maida,331,123.126289368,C#,minor,0.653936088085,164.702041626,0.22,0.105,0.938,0.00577,0.0537,0.655,-12.548,0.862,-12.548,dark,atonal,instrumental,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Mano a mano,Francisco Canaro | Roberto Maida,395,128.523712158,D#,minor,0.286342144012,186.044082642,0.186,0.22,0.91,0.611,0.0818,0.655,-14.608,0.77,-14.608,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
La noche que me esperes,Francisco Canaro | Roberto Maida,444,172.265533447,F#,minor,0.293984115124,165.955917358,0.423,0.1,0.941,0.539,0.201,0.578,-14.745,0.809,-14.745,dark,atonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Romántica,Francisco Canaro | Roberto Maida,497,178.205505371,G#,major,0.328751504421,170.997558594,0.225,0.0586,0.938,0.579,0.122,0.411,-15.054,0.803,-15.054,dark,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Mi vieja viola,Mercedes Simone,388,163.709152222,B,minor,0.400204330683,175.24798584,0.499,0.0442,0.884,8.39e-05,0.198,0.476,-8.049,0.481,-8.049,dark,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Cantando,Mercedes Simone,309,113.963218689,B,major,0.433111160994,160.444076538,0.38,0.0394,0.94,5.08e-05,0.162,0.39,-8.47,0.381,-8.47,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Milonga sentimental,Mercedes Simone,245,90.1246185303,C,major,0.785548627377,160.24798584,0.236,0.338,0.992,0.00239,0.139,0.65,-14.089,0.729,-14.089,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Carnaval de mi barrio,Mercedes Simone,406,113.32723999,G#,minor,0.657280564308,197.224487305,0.114,0.124,0.994,0.00146,0.204,0.477,-15.703,0.364,-15.703,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Uno,Mercedes Simone,395,109.619476318,C,major,0.685092151165,228.728164673,0.548,0.0739,0.0518,0,0.0775,0.405,-8.252,0.284,-8.252,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Celosa,Mercedes Simone,299,120.586341858,C,major,0.929075479507,147.774688721,0.505,0.0706,0.934,0.0205,0.345,0.317,-9.301,0.719,-9.301,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Pena mulata,Mercedes Simone,229,105.600578308,C,minor,0.885273516178,126.040817261,0.149,0.283,0.99,0.00672,0.102,0.615,-16.735,0.649,-16.735,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Noche de ronda,Mercedes Simone,394,106.371841431,G#,minor,0.237076953053,215.719177246,0.0366,0.0861,0.978,0,0.127,0.552,-16.178,0.219,-16.178,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Milonga triste,Mercedes Simone,460,148.474655151,B,minor,0.629333853722,214.569793701,0.105,0.0582,0.994,0.0726,0.0872,0.515,-13.08,0.157,-13.08,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tu nombre,Mercedes Simone,425,164.378036499,D#,major,0.657524824142,172.56489563,0.0978,0.14,0.991,0.000104,0.36,0.437,-16.618,0.539,-16.618,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
La Yumba,Ernesto Baffa,318,114.015907288,A,minor,0.595447599888,171.180404663,0.488,0.0388,0.455,0.04,0.171,0.541,-11.045,0.443,-11.045,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Y todavía te quiero,Alfredo De Angelis | Oscar Larroca,335,119.906791687,A,minor,0.350299745798,169.978775024,0.354,0.0353,0.835,0,0.32,0.58,-7.218,0.765,-7.218,dark,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Volvamos a empezar,Alfredo De Angelis | Oscar Larroca,388,128.211914062,B,minor,0.78736114502,184.685714722,0.23,0.0435,0.891,3.51e-06,0.271,0.531,-12.747,0.735,-12.747,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Se te nota en los ojos,Alfredo De Angelis | Oscar Larroca,374,120.440155029,F#,minor,0.640764415264,186.331436157,0.276,0.0408,0.955,0.000103,0.0982,0.552,-13.931,0.41,-13.931,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Lágrimas de sangre,Alfredo De Angelis | Oscar Larroca,352,120.267677307,A,minor,0.781743526459,179.69631958,0.291,0.0468,0.827,0,0.255,0.663,-7.88,0.709,-7.88,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Cuando no se quiere más,Oscar Larroca,326,122.03603363,C#,major,0.403850674629,163.213058472,0.21,0.0598,0.99,0.0159,0.136,0.672,-13.884,0.608,-13.884,bright,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Vision,Oscar Larroca,349,126.034843445,A,minor,0.751029491425,164.728164673,0.262,0.0409,0.877,8.58e-06,0.312,0.583,-13.323,0.732,-13.323,dark,atonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Por que me das dique,Oscar Larroca,396,124.084838867,C,major,0.4462916255,187.92489624,0.245,0.0467,0.966,0.000371,0.168,0.646,-13.061,0.803,-13.061,bright,atonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Almagro,Oscar Larroca,360,120.788764954,A#,minor,0.899882614613,179.121627808,0.402,0.0348,0.958,0,0.235,0.538,-5.958,0.849,-5.958,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Triste destino,Oscar Larroca,330,116.944297791,C,minor,0.558517873287,171.598373413,0.21,0.0595,0.955,0,0.173,0.66,-9.36,0.731,-9.36,bright,tonal,instrumental,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Pa'mi es igual,Oscar Larroca,356,128.614379883,G,minor,0.893865287304,169.012237549,0.295,0.0423,0.988,0.283,0.206,0.621,-11.246,0.75,-11.246,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Baldosa floja,Argentino Ledesma,300,111.615608215,C,minor,0.680252790451,142.811431885,0.609,0.0488,0.817,0,0.359,0.566,-8.59,0.889,-8.59,bright,tonal,voice,sad,not_relaxed,not_party,happy,electronic,not_aggressive,acoustic
Cuartito azul,Argentino Ledesma,431,123.889343262,G,major,0.857069790363,206.524078369,0.508,0.0417,0.936,1.6e-06,0.456,0.279,-7.946,0.547,-7.946,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Fuimos,Argentino Ledesma,439,112.204727173,E,major,0.566993832588,212.924087524,0.191,0.029,0.0179,0.0139,0.0776,0.544,-13.439,0.257,-13.439,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Nada,Argentino Ledesma,274,111.234985352,A#,major,0.440351039171,145.606536865,0.399,0.0505,0.83,0,0.275,0.558,-10.141,0.524,-10.141,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Encadenados,Argentino Ledesma,386,126.380485535,G,minor,0.492589235306,186.540405273,0.482,0.0542,0.882,1.54e-05,0.223,0.476,-9.097,0.752,-9.097,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Tanguera,Sexteto Tango,333,116.767097473,F,minor,0.658320188522,176.71836853,0.356,0.0314,0.836,0.64,0.131,0.539,-8.751,0.226,-8.751,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Silueta porteña,Sexteto Tango,303,101.943000793,E,minor,0.555520534515,158.981231689,0.515,0.091,0.242,0.57,0.229,0.452,-9.408,0.216,-9.408,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
