title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
18 Counties,Moreland & Arbuckle,378,93.6625900269,D,major,0.974992275238,239.725708008,792,0.0574,669,0.00394,246,267,-6072,297,-6072,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Unbroken,Deadstring Brothers,364,88.3059768677,F,major,0.853382647038,243.670196533,0.47,0.0289,112,0.00681,195,303,-8384,404,-8384,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Get on Home,Steve Miller Band,558,137.292572021,E,major,0.90402764082,244.427749634,772,0.0558,336,0,232,595,-9.68,703,-9.68,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Choice of Weapons,Guru | Dee C. Lee | Gus da Vigilante | Courtney Pine,431,98.2871627808,A#,minor,0.956822216511,264.229644775,805,118,0.0348,1.6e-05,645,699,-9992,684,-9992,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Monday Morning Blues,Savoy | Kim Simmonds,560,108.967453003,A#,minor,0.94225859642,307.845794678,503,0.0352,0.00655,0.0903,0.0854,683,-12298,634,-12298,dark,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
It’s All Right With Me,Lena Horne,316,118.051216125,G,minor,0.829547941685,160.333786011,588,0.0892,531,0,0.0647,0.71,-10659,0.85,-10659,dark,atonal,voice,not_sad,not_relaxed,not_party,happy,electronic,not_aggressive,acoustic
Heaven (Celestial club),Miles Jaye,798,100.872062683,G#,major,0.899770140648,471.295410156,618,0.0679,0.0042,438,419,717,-7117,702,-7117,dark,tonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
A Thing of the Past,The Shirelles,301,112.493614197,G,major,0.899686157703,160.208984375,125,0.0354,969,0.0902,232,537,-18991,591,-18991,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
"Lonesome Road, Part I",Tommy Dorsey,636,133.01701355,C#,major,0.824291884899,289.234283447,0.0838,0.0414,625,0.0423,125,514,-24917,395,-24917,dark,atonal,instrumental,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
How Long Has This Been Going On?,Joe Pass,550,147.607254028,C,major,0.0718550831079,279.301239014,114,0.0749,968,727,111,544,-12713,171,-12713,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Everyday in the Week Blues,Pink Anderson | Simmie Dooley,328,119.804771423,E,major,0.729967594147,173.405166626,0.2,0.0783,879,0,0.0974,704,-16536,509,-16536,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Mau Mau,Martin Denny,321,123.169548035,A#,major,0.737028121948,156.804351807,512,0.0558,803,686,137,541,-15315,0.68,-15315,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
How Do You Like Your Love,Edgar Winter,300,99.4107971191,C,major,0.897741734982,181.942855835,815,0.0382,158,0,114,652,-10.39,701,-10.39,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
My Romance,Gene Ammons,550,154.411895752,C#,major,0.186869964004,255.007339478,0.0059,0.0608,945,904,139,464,-22.41,297,-22.41,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Here's to Us,Halestorm | Slash,455,161.782821655,C,major,0.893036484718,169.621765137,866,0.0449,0.0524,0,0.17,514,-3657,0.45,-3657,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Sweet Baby,Stanley Clarke,543,145.142349243,E,major,0.570095598698,227.239181519,368,0.0451,338,0,229,627,-14.22,258,-14.22,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
O. J. Blues,Johnnie Johnson,507,122.366493225,B,minor,0.869847714901,249.704483032,0.22,0.0465,972,7.92e-05,121,826,-15005,806,-15005,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Deep in a Dream,Hank Mobley,632,103.561141968,A#,major,0.641751587391,361.534698486,107,0.0345,988,0.83,138,526,-16357,401,-16357,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
After Hours,Blind John Davis,325,105.115837097,G,major,0.0746522992849,189.013336182,326,0.0423,704,897,169,439,-14034,477,-14034,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Junker’s Blues,Hugh Laurie,256,70.6290435791,D#,major,0.646349608898,175.733337402,518,125,773,0,0.0859,318,-8954,455,-8954,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Eastern Wind,Heartless Bastards,520,135.275238037,E,major,0.955689847469,231.05305481,712,0.0402,123,865,169,311,-5023,637,-5023,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,aggressive,not_acoustic
Where We Start,Joan Osborne,895,178.205734253,D#,major,0.702798783779,343.118377686,494,0.0306,663,3.16e-05,0.0723,348,-10021,388,-10021,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tambu (Tombo in 7/4),Cal Tjader | Charlie Byrd,718,132.443099976,A,major,0.847588598728,374.754089355,737,0.0454,445,836,129,447,-13835,806,-13835,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Clean Break,Matt Schofield,557,114.935203552,C#,major,0.928934693336,290.71673584,715,0.0587,0.0922,0.00972,227,452,-5836,651,-5836,dark,atonal,instrumental,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
The Rubberband Man,The Spinners,716,99.1333084106,A#,major,0.943901658058,434.207336426,446,0.0735,0.74,38,0.0832,801,-14605,925,-14605,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Blue Bossa,Art Farmer,734,106.167892456,C,minor,0.914025783539,412.551849365,0.7,0.0326,887,504,109,534,-9479,849,-9479,bright,tonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
This 'll Get to Ya,Willis Jackson | Jack McDuff,992,97.0674743652,C#,major,0.303553134203,614.293334961,229,47,591,0.0443,141,644,-14144,418,-14144,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Overture,Al Kooper,626,163.219024658,F,major,0.467358738184,278.987762451,393,198,901,0.0219,281,421,-11225,432,-11225,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Decisions,Taylor McFerrin | Emily King,413,127.985191345,F#,minor,0.799819111824,194.951843262,463,0.13,348,434,0.13,629,-13206,433,-13206,dark,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Fare Thee Well Blues,Joe Callicott,382,172.26550293,D#,major,0.619810223579,192.809799194,233,0.0372,833,0,0.13,493,-13069,0.72,-13069,bright,atonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
I Can't Wait Till I Get Home,Henry Threadgill,409,94.4998092651,E,minor,0.625393211842,247.588577271,442,0.0687,0.0257,736,117,0.56,-15037,315,-15037,bright,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
I Want You,Dave Grusin,34,120.770652771,C#,minor,0.183048114181,16.114648819,0.83,0.0427,0.0522,0.0124,0.0933,635,-11.53,938,-11.53,dark,atonal,instrumental,sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Mean Mistreating Mama,Jimmy Burns,1029,178.205978394,G,major,0.652842462063,345.913482666,447,0.0419,226,4.84e-05,0.0964,549,-9923,458,-9923,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Come to Mama,Koko Taylor,481,103.804412842,A#,minor,0.773799777031,278.83102417,643,0.0795,125,0.000128,0.0224,695,-7983,886,-7983,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Macho Cimarrón,Fania All-Stars,1615,138.460174561,G,major,0.610644996166,704.940429688,667,0.0351,704,0.000308,691,745,-8858,961,-8858,bright,atonal,instrumental,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
I Fall in Love Too Easily,Ron Carter,820,126.340103149,C,minor,0.304344981909,382.563262939,49,0.0505,967,911,0.11,488,-18069,288,-18069,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Liebeslied,Muthspiel | Johnson | Blade,448,163.031341553,D#,minor,0.805577278137,207.96081543,0.0576,37,995,0.93,0.0949,409,-24668,177,-24668,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Churchyheart (Backyard Ritual),Al Jarreau | Marcus Miller,467,93.9992752075,A,minor,0.878932356834,296.22857666,538,0.0771,0.0352,0.000211,116,709,-10034,506,-10034,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
"Volver, Volver",Los Lobos,268,72.648979187,G,major,0.803466439247,210.024490356,0.55,0.0295,0.17,0,979,364,-7356,746,-7356,bright,tonal,voice,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Talk That Talk,Jackie Wilson,323,143.554458618,F#,major,0.886384189129,135.55809021,666,51,629,0,897,0.63,-5444,873,-5444,bright,atonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
St. Louis Blues,Gil Evans,563,88.3571929932,G,major,0.0618732534349,327.314300537,224,0.0302,787,0.000834,309,373,-16969,396,-16969,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Something Like This,Lee Morgan,1674,132.902328491,D,major,0.424189269543,768.208984375,608,0.0435,577,242,738,464,-14016,711,-14016,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Stompin' at the Savoy,Tal Farlow,456,136.781265259,C#,major,0.806932210922,200.698776245,358,0.0453,875,865,108,503,-13572,609,-13572,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
California Blues,Barbecue Bob,381,132.068939209,A#,major,0.610183417797,179.906661987,271,0.0337,992,8.14e-05,0.12,527,-16321,829,-16321,bright,atonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Panama,Al Hirt | Pete Fountain,373,110.058441162,D#,major,0.48180603981,205.975509644,537,0.0448,157,0.00502,123,612,-12041,753,-12041,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Happy Days Are Here Again,Barbra Streisand,339,129.311630249,G#,minor,0.718994677067,175.490615845,171,0.0323,887,2.55e-06,181,363,-14248,199,-14248,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Hawaiian Paradise,Les Paul,304,89.2193069458,C,major,0.4920784235,184.058776855,0.0738,0.0411,993,891,0.0961,675,-17951,368,-17951,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Sleepy Lagoon,Harry James,342,88.9066772461,A,minor,0.720285117626,174.524078369,261,0.0337,989,914,108,232,-11319,154,-11319,dark,atonal,instrumental,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Blow X Blow,Moloko,315,98.78931427,F,major,0.877361834049,192.182861328,0.35,0.0341,0.0881,0.00548,122,784,-7084,943,-7084,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
What a Diff’rence a Day Makes,Esther Phillips,608,136.498214722,D,major,0.818322598934,268.329803467,0.77,54,0.0892,0.0241,0.0579,557,-10854,696,-10854,bright,atonal,instrumental,not_sad,relaxed,party,not_happy,not_electronic,not_aggressive,acoustic
Moonrise on the Lowlands,Fletcher Henderson,469,172.265594482,D#,major,0.902691423893,163.479995728,467,0.0476,841,857,0.0448,546,-5598,952,-5598,bright,atonal,instrumental,not_sad,relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Mutiny in the Doghouse,Pete Johnson,291,105.269264221,A#,major,0.666245877743,167.309936523,353,0.0582,856,907,101,639,-13459,641,-13459,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
There’s a Beast and We All Feed It,Jake Bugg,203,119.198478699,A,minor,0.941772460938,102.844078064,839,0.0622,141,0,351,658,-4471,754,-4471,bright,atonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Messin' Around With the Blues,Alberta Adams,239,73.0504226685,A#,minor,0.133155077696,173.845962524,354,0.0505,738,0.0109,136,581,-8996,167,-8996,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Stay With Me Tonight,Dave Edmunds,298,88.6248474121,A#,major,0.941340208054,202.9453125,899,0.0803,242,0,111,0.25,-7002,773,-7002,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Kiss Me Quick,Buddy Guy | Kim Wilson,330,112.756950378,A,major,0.970064222813,175.777954102,814,0.0574,487,141,409,473,-3962,755,-3962,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Red Hot,Robert Gordon | Link Wray,332,95.6774520874,F,major,0.862882971764,200.86857605,884,0.0405,437,0.00046,338,474,-8608,959,-8608,bright,tonal,voice,not_sad,not_relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Your Mama’s Talking,Shemekia Copeland,623,143.440841675,D,major,0.942353904247,261.154815674,844,0.0343,0.0845,0.0116,427,585,-6872,913,-6872,bright,atonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Don’t Treat Me Like a Child,Helen Shapiro,390,152.387695312,G#,major,0.915252268314,154.174697876,554,0.0322,689,0,142,454,-6958,957,-6958,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Sweet to Mama,Beale Street Sheiks (Stokes and Sane),440,151.031387329,A#,major,0.948471963406,175.78666687,0.32,0.0399,995,0.0855,146,0.47,-16174,777,-16174,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Jumpin' At The Woodside,Annie Ross,592,136.686782837,G,minor,0.230418920517,283.85333252,522,0.0668,599,0,207,546,-13299,926,-13299,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gone to Croatan,Jah Wobble,2162,143.249511719,E,minor,0.845462679863,931.108581543,332,0.03,643,903,131,575,-15.04,343,-15.04,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Ain’t Messin ’round,Gary Clark Jr.,927,140.353973389,E,major,0.937496244907,396.411071777,952,0.0732,0.000751,0.0198,369,346,-2.52,615,-2.52,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
The Devil,Mary Lou Williams,83,139.54208374,A#,minor,0.612168312073,38.0614738464,133,0.0419,0.99,0.00276,116,343,-16898,111,-16898,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Tangerine,Zoot Sims,367,98.9703826904,G#,major,0.765069246292,219.506942749,0.7,0.0521,885,195,0.19,461,-9171,758,-9171,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Third Wind,Pat Metheny Group,63,152.503128052,F,minor,0.964199185371,25.3648986816,699,0.0342,513,895,0.0469,296,-11233,815,-11233,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
For the Lover in You,Howard Hewett,501,147.050201416,E,minor,0.842418372631,205.008972168,416,0.0518,0.0295,1.06e-05,66,887,-7346,761,-7346,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Evil Soul,Oli Brown,572,130.083877563,E,major,0.938794791698,264.306945801,966,0.0442,0.00208,0.00116,347,573,-5168,864,-5168,dark,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Shaker Song,Spyro Gyra,454,93.8892974854,C,major,0.93713080883,291.13470459,873,0.0667,355,897,151,707,-8546,772,-8546,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Cornet Chop Suey,Louis Armstrong and His Hot Five,76,93.4628067017,E,major,0.80738401413,48.3600006104,251,0.18,996,897,337,549,-13504,758,-13504,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
To Build A Home,The Cinematic Orchestra,811,148.234695435,A,major,0.039166841656,369.31918335,128,34,885,352,105,264,-15443,0.0774,-15443,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Every Reason to Smile / Wings of Love,Al Jarreau | Jeffrey Osborne,454,117.977363586,C,major,0.917640626431,231.497146606,725,0.0432,0.0739,0,0.0776,793,-9132,705,-9132,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Touch My Life,Trapeze,877,139.152420044,A,minor,0.605812728405,391.679992676,448,0.0522,0.0822,0.00162,183,461,-16568,782,-16568,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Hearts Are Still Awake,Blues Traveler | Jewel,521,144.892227173,G#,major,0.883002996445,224.666671753,652,0.0383,0.00118,2.84e-05,0.0965,466,-5477,242,-5477,dark,atonal,voice,not_sad,relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
The Wild Taste of Chicago,Mojo Blues Band | Taildragger | Big Mojo Elem | Willie Kent | A.C. Reed,555,123.452560425,D,minor,0.930374145508,272.97958374,0.67,0.0386,388,644,0.13,424,-13167,926,-13167,bright,atonal,instrumental,not_sad,not_relaxed,not_party,not_happy,not_electronic,aggressive,not_acoustic
She’s Got You,Rhiannon Giddens,668,163.519622803,G#,major,0.646133065224,257.488983154,301,24,0.34,3.26e-05,143,535,-10007,427,-10007,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Daydream,Nitin Sawhney,218,119.817878723,C,minor,0.551471889019,109.635917664,148,0.0412,974,623,0.0952,413,-16149,459,-16149,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
When Malindy Sings,Abbey Lincoln,538,135.647842407,D,minor,0.400194257498,244.767349243,215,0.0374,792,0,199,499,-10111,326,-10111,bright,atonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Woke Up This Morning,Alabama 3,365,89.5010070801,F,minor,0.950851202011,244.715103149,818,0.0576,0.0952,7.36e-06,934,631,-7912,492,-7912,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Pie (amatosis-mix),Derek Bailey,185,114.960968018,G#,minor,0.960737884045,98.2987747192,711,0.0868,0.0378,0.0667,161,486,-13276,723,-13276,bright,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Albert Common Is Dead,The Blues Magoos,258,153.458267212,A,major,0.959281921387,108.199996948,756,0.0565,173,0,223,384,-8.82,937,-8.82,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Bizet Has His Day,Les Brown,397,153.668563843,C,minor,0.639697253704,189.020843506,378,0.0446,807,0.0567,0.0644,635,-10462,433,-10462,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Perdido,Ben Webster | Don Byas,643,104.316497803,G,minor,0.245249152184,353.332214355,497,0.0859,661,0.00408,694,0.46,-11.13,534,-11.13,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Black Orchid,Cal Tjader | Eddie Palmieri,387,123.337768555,C#,major,0.820939302444,192.559997559,0.0942,0.0544,965,826,119,677,-20717,419,-20717,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Breakout (N.A.D mix),Swing Out Sister,656,113.032073975,E,major,0.906460642815,349,517,38,0.0606,0.0688,0.0801,0.71,-13753,902,-13753,bright,tonal,instrumental,not_sad,relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Corpus Christi Carol,Jeff Buckley,423,91.4329681396,F,major,0.379759520292,278.700408936,104,0.0382,993,0.00118,0.0762,323,-16068,0.12,-16068,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
That Was Only Yesterday (Mono Single Version),Spooky Tooth,664,172.265640259,A,major,0.920584619045,233.053329468,899,185,0.0876,2.08e-05,268,0.25,-3958,316,-3958,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,aggressive,not_acoustic
Yesterday’s Flame,Alison Moyet,444,97.8941192627,C,minor,0.489497542381,267.933319092,0.45,0.0281,0.0043,7.18e-05,135,512,-9602,268,-9602,dark,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Where Did We Go Wrong?,Gerald Albright | Peabo Bryson,591,123.828117371,A#,major,0.796819806099,286.511016846,416,0.0345,175,0.000182,167,639,-7726,0.39,-7726,dark,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
"Blow, Blow Thou Winter Wind (As You Like It)",Cleo Laine | John Dankworth,274,113.641876221,A,minor,0.391089916229,145.162445068,205,0.0554,0.77,0,126,595,-16896,551,-16896,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Essence of Sapphire,Dorothy Ashby,531,172.265808105,E,minor,0.748884260654,192.104492188,397,0.0462,803,822,164,383,-14851,555,-14851,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Green Onions,"Booker T. | Steve Cropper | Keb’ Mo’ | Blake Mills | Matt ""Guitar"" Murphy | Albert Lee",786,136.219161987,F,minor,0.899021744728,359.026947021,514,0.0339,767,949,0.0899,816,-8741,912,-8741,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Toot Toot Tootsie Goodbye,Al Hirt,577,129.628128052,C,major,0.923730909824,268.146942139,623,0.0553,759,0.00701,192,594,-8615,875,-8615,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Miss Rubberneck Jones,Titus Turner,322,136.620147705,A#,major,0.968212306499,142.00163269,493,0.0329,805,6.46e-05,145,707,-11335,965,-11335,bright,atonal,voice,sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
Boogie Woogie Nighthawk,Joanna Connor,800,94.8935775757,A#,major,0.940480709076,488.959991455,0.63,0.0695,0.00125,346,937,0.32,-15779,595,-15779,dark,atonal,voice,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Tutti Frutti,Buckwheat Zydeco,292,119.461997986,D#,major,0.969225406647,149.106933594,805,0.0774,0.00639,104,0.03,514,-12022,919,-12022,bright,tonal,voice,not_sad,relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
Dance Turned Into a Romance,The Jones Girls,527,116.676345825,E,major,0.957296073437,270.733062744,788,0.0727,256,7.01e-06,0.0694,755,-8159,782,-8159,bright,tonal,voice,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
Fools Rush In,Peggy Sue,287,118.710128784,A,major,0.71307438612,145.266937256,572,0.0336,911,538,0.0905,609,-9022,109,-9022,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Dat Suits Me (Outtake),Ethel Waters,161,154.899047852,D,minor,0.537860035896,68.2057113647,0.0631,156,974,0,138,659,-16793,0.36,-16793,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Daughter of a Son of a Gun,Zora Young,439,155.030731201,D,major,0.934259474277,170.971435547,827,0.0421,445,0.0699,307,481,-4786,862,-4786,bright,tonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Rifftide,Bud Powell,457,108.553153992,A#,major,0.788298130035,252.760818481,476,0.0324,227,0,344,535,-11106,668,-11106,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Journey Into the Melody,Stanley Turrentine,608,120.107681274,D,minor,0.134014770389,298.161621094,0.0299,0.0411,971,265,167,432,-20965,0.19,-20965,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Rudolph the Red-Nosed Reindeer,Larry Carlton,197,90.0030822754,A#,major,0.774547338486,129.724075317,208,0.0585,949,849,115,734,-12823,777,-12823,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Phantom,Mr. Lif | El‐P,650,97.7928314209,D#,minor,0.710199177265,390.321624756,856,399,0.31,0,162,744,-5637,631,-5637,dark,atonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Moon Country,Hoagy Carmichael,400,119.784576416,C#,major,0.29992300272,195.839996338,104,0.0446,964,0.0444,0.0562,645,-16063,405,-16063,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
My Baby Don't Wear No Shoes,C.J. Chenier,373,118.137794495,G,major,0.710986435413,189.934875488,959,0.0646,0.0836,44,75,565,-10001,535,-10001,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
The Odd Couple,Martin Taylor,632,77.4245834351,A,minor,0.347343236208,472.842437744,253,0.0304,901,404,109,481,-12875,334,-12875,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Don’t Let the Devil Ride,Leo Bud Welch,267,96.9735641479,A,minor,0.857564508915,165.720001221,835,0.0281,119,2.58e-05,115,531,-4556,582,-4556,dark,atonal,voice,not_sad,not_relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Wow,Lee Konitz,643,172.265625,C,major,0.854266762733,266.971435547,0.33,0.0609,579,232,147,426,-13719,399,-13719,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
'round Midnight,Carol Kidd,330,113.893127441,C,minor,0.264420568943,181.178024292,0.0514,0.0346,872,0.0188,235,0.18,-22508,0.0923,-22508,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Happy With My French Friends,Hubert Sumlin,445,111.194778442,C,major,0.921081721783,240.927352905,488,0.0349,0.0516,795,133,648,-12653,817,-12653,bright,atonal,instrumental,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Connected,Stereo MCs,526,100.667816162,F#,minor,0.945394098759,314.174682617,798,0.0365,0.0498,0.00221,0.0722,647,-12144,706,-12144,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
High Society Calypso,Kenny Ball & His Jazzmen,249,154.397979736,D#,major,0.718190014362,128.066665649,332,466,655,0,113,822,-12893,597,-12893,dark,atonal,voice,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
